0.75569,35,46.315,55,0.157909091,
0.93922,83,88.371,105,0.158371429,
0.88307,51,57.753,53,0.089679245,
0.46698,27,57.819,310,0.813487097,
0.94667,277,292.61,304,0.037467105,
0.34765,22,63.282,63,0.00447619,
0.89857,95,105.72,308,0.656753247,
0.88382,53,59.967,150,0.60022,
0.40074,24,59.889,73,0.17960274,
0.80718,43,53.272,60,0.112133333,
0.79123,40,50.554,55,0.080836364,
0.7481,41,54.806,53,0.034075472,
0.91243,65,71.239,72,0.010569444,
0.96298,66,68.537,101,0.321415842,
0.75457,41,54.336,167,0.674634731,
0.80718,42,52.033,54,0.036425926,
0.79123,73,92.262,82,0.125146341,
0.26962,23,85.304,104,0.179769231,
0.47213,30,63.542,212,0.700273585,
0.25467,18,70.679,79,0.105329114,
0.49773,30,60.274,52,0.159115385,
0.91085,62,68.068,64,0.0635625,
0.97535,70,71.769,73,0.016863014,
0.34765,25,71.912,93,0.226752688,
0.75457,39,51.685,66,0.216893939,
0.89857,101,112.4,125,0.1008,
0.88056,87,98.801,111,0.109900901,
0.90746,72,79.343,82,0.032402439,
0.79123,79,99.845,1185,0.915742616,
0.85937,49,57.019,61,0.065262295,
0.25467,12,47.119,108,0.563712963,
0.81345,120,147.52,379,0.610765172,
0.89092,50,56.122,286,0.803769231,
0.79849,45,56.356,61,0.076131148,
0.80539,44,54.632,57,0.04154386,
0.68731,39,56.743,74,0.233202703,
0.89092,49,54.999,61,0.098377049,
0.84735,50,59.007,67,0.119298507,
0.80816,59,73.006,83,0.120409639,
0.91241,115,126.04,118,0.068135593,
0.92656,60,64.756,74,0.124918919,
0.56332,33,58.581,58,0.010017241,
0.55188,34,61.608,59,0.04420339,
0.80539,43,53.39,65,0.178615385,
0.35407,8,22.595,67,0.662761194,
0.40074,23,57.393,67,0.14338806,
0.58285,30,51.471,55,0.064163636,
0.79537,83,104.35,97,0.075773196,
0.79169,63,79.576,80,0.0053,
0.56332,32,56.806,56,0.014392857,
0.74929,82,109.44,132,0.170909091,
0.82834,88,106.24,92,0.154782609,
0.49317,30,60.83,57,0.067192982,
0.50597,30,59.292,123,0.51795122,
0.19451,10,51.411,90,0.428766667,
0.92016,54,58.685,59,0.005338983,
0.89113,81,90.896,86,0.056930233,
0.70014,44,62.845,222,0.716914414,
0.80539,43,53.39,57,0.063333333,
0.28571,11,38.5,148,0.739864865,
0.91667,95,103.64,321,0.677133956,
0.40074,20,49.907,86,0.419686047,
0.49773,32,64.292,57,0.127929825,
0.14746,7,47.471,92,0.48401087,
0.82025,136,165.8,188,0.118085106,
