0.18545,12,64.708,92,0.296652174
0.10424,7,67.152,57,0.178105263
0.25862,14,54.133,123,0.559894309
0.10424,6,57.559,90,0.360455556
0.54,27,50,59,0.152542373
0.14855,8,53.853,86,0.373802326
0.080879,5,61.821,222,0.721527027
0.21563,10,46.376,57,0.186385965
0.096774,7,72.333,148,0.511263514
0.10424,6,57.559,321,0.820688474
0.10424,6,57.559,86,0.330709302
0.10424,5,47.965,57,0.158508772
0.096774,5,51.667,92,0.438402174
0.87343,33,37.782,188,0.799031915
0.12362,7,56.625,68,0.167279412
0.092599,5,53.996,101,0.465386139
0.87343,186,212.95,834,0.744664269
0.25862,15,58,130,0.553846154
0.25862,14,54.133,96,0.436114583
0.084504,6,71.003,80,0.1124625
0.12362,7,56.625,67,0.154850746
0.87343,37,42.362,59,0.282
0.14855,6,40.39,52,0.223269231
0.35261,21,59.556,93,0.359612903
0.080879,6,74.185,102,0.272696078
0.080879,6,74.185,69,0.075144928
0.21123,11,52.075,82,0.364939024
0.40984,26,63.44,58,0.093793103
0.21281,12,56.389,94,0.400117021
0.87343,32,36.637,139,0.73642446
0.092599,6,64.795,121,0.464504132
0.10605,8,75.433,70,0.077614286
0.096774,6,62,63,0.015873016
0.084504,6,71.003,63,0.127031746
0.27035,16,59.183,75,0.210893333
0.12362,7,56.625,87,0.349137931
0.10424,6,57.559,54,0.065907407
0.10424,5,47.965,61,0.213688525
0.1256,6,47.77,54,0.11537037
0.37421,24,64.136,85,0.245458824
0.35261,21,59.556,69,0.136869565
0.088235,5,56.667,190,0.701752632
0.084504,6,71.003,66,0.07580303
0.40984,24,58.56,96,0.39
0.083804,6,71.595,114,0.371973684
0.084914,7,82.436,99,0.167313131
0.10605,8,75.433,69,0.093231884
0.15187,9,59.263,62,0.044145161
0.096774,7,72.333,83,0.128518072
0.084345,5,59.28,367,0.838474114
0.25862,15,58,315,0.815873016
0.084345,5,59.28,152,0.61
0.080879,6,74.185,474,0.843491561
0.091392,5,54.709,51,0.07272549
0.10424,6,57.559,51,0.128607843
0.21123,11,52.075,83,0.372590361
0.080879,5,61.821,130,0.524453846
0.10605,8,75.433,227,0.667696035
0.15187,8,52.678,57,0.075824561
0.080879,5,61.821,62,0.002887097
0.12362,7,56.625,64,0.115234375
0.87343,32,36.637,59,0.379033898
0.21123,11,52.075,95,0.451842105
0.15187,9,59.263,53,0.118169811
0.12362,7,56.625,137,0.586678832
0.21563,8,37.101,138,0.731152174
0.87343,32,36.637,114,0.678622807
0.12362,7,56.625,56,0.011160714
0.87343,30,34.348,196,0.824755102
0.091392,5,54.709,289,0.810695502
0.091341,6,65.688,1533,0.957150685
0.11503,5,43.466,95,0.542463158
0.10831,8,73.86,163,0.546871166
0.87343,39,44.652,53,0.157509434
0.15187,6,39.509,66,0.401378788
0.070647,5,70.774,56,0.263821429
0.080879,6,74.185,66,0.124015152
0.14855,8,53.853,53,0.01609434
0.10424,6,57.559,53,0.086018868
0.87343,49,56.101,146,0.615746575
0.096774,6,62,110,0.436363636
0.12362,7,56.625,62,0.086693548
0.87343,39,44.652,62,0.279806452
0.10424,5,47.965,98,0.510561224
0.87343,31,35.492,54,0.342740741
0.21563,13,60.288,55,0.096145455
0.096774,5,51.667,93,0.44444086
0.27118,14,51.626,51,0.01227451
0.088235,5,56.667,262,0.78371374
0.091341,5,54.74,83,0.340481928
0.87343,208,238.14,4964,0.952026591
0.1355,6,44.279,115,0.614965217
0.11966,8,66.857,163,0.589834356
0.13642,9,65.973,177,0.627271186
0.080879,5,61.821,78,0.207423077
0.091341,5,54.74,92,0.405
0.10424,5,47.965,58,0.173017241
0.36627,19,51.874,130,0.600969231
0.080879,6,74.185,298,0.751057047
0.088235,5,56.667,105,0.460314286
0.096774,7,72.333,88,0.178034091
0.21123,11,52.075,76,0.314802632
0.070647,5,70.774,83,0.147301205
0.12362,7,56.625,117,0.516025641
0.25862,14,54.133,82,0.339841463
0.080879,5,61.821,71,0.12928169
0.18033,10,55.455,108,0.486527778
0.080879,5,61.821,116,0.467060345
0.11005,9,81.779,380,0.784792105
0.11503,5,43.466,102,0.573862745
0.073965,5,67.599,73,0.073986301
0.11503,5,43.466,86,0.494581395
0.080879,5,61.821,56,0.103946429
0.10424,5,47.965,50,0.0407
0.13642,6,43.982,55,0.200327273
0.21563,12,55.651,60,0.072483333
0.096774,6,62,146,0.575342466
0.10424,5,47.965,72,0.333819444
0.12362,7,56.625,51,0.110294118
0.18033,10,55.455,158,0.649018987
0.096774,7,72.333,191,0.621293194
0.16667,6,36,331,0.891238671
0.080879,6,74.185,53,0.399716981
0.18033,10,55.455,60,0.07575
0.40984,24,58.56,84,0.302857143
0.10424,5,47.965,124,0.613185484
0.31481,17,54,76,0.289473684
0.10605,8,75.433,532,0.858208647
0.088235,5,56.667,157,0.639063694
0.18033,10,55.455,60,0.07575
0.080879,5,61.821,908,0.931915198
1,50,50,96,0.479166667
0.35261,21,59.556,70,0.1492
0.37315,23,61.637,51,0.208568627
1,50,50,85,0.411764706
1,50,50,427,0.882903981
0.87343,138,158,277,0.429602888
1,66,66,220,0.7
1,30,30,51,0.411764706
1,33,33,291,0.886597938
0.87343,195,223.26,1234,0.819076175
0.31154,18,57.777,50,0.15554
0.87343,69,78.999,97,0.18557732
0.87343,86,98.463,156,0.368826923
1,53,53,88,0.397727273
0.87343,154,176.32,256,0.31125
0.87343,31,35.492,50,0.29016
0.87343,168,192.35,338,0.43091716
1,64,64,86,0.255813953
0.87343,38,43.507,55,0.208963636
0.90741,81,89.265,160,0.44209375
1,47,47,274,0.828467153
0.87343,144,164.87,202,0.183811881
1,38,38,169,0.775147929
1,67,67,77,0.12987013
1,51,51,53,0.037735849
0.87343,80,91.593,999,0.908315315
0.27035,17,62.882,77,0.183350649
1,37,37,122,0.696721311
0.44508,28,62.91,58,0.084655172
0.87343,57,65.26,102,0.360196078
0.45789,25,54.598,70,0.220028571
0.27118,13,47.938,195,0.754164103
0.87343,91,104.19,176,0.408011364
1,30,30,58,0.482758621
0.43323,27,62.322,107,0.417551402
0.87343,49,56.101,88,0.362488636
0.25306,8,31.614,126,0.749095238
0.27118,16,59.001,75,0.21332
1,57,57,126,0.547619048
1,37,37,284,0.86971831
0.87343,35,40.072,52,0.229384615
0.35261,22,62.392,84,0.257238095
0.87343,30,34.348,64,0.4633125
1,40,40,103,0.611650485
1,56,56,56,0
1,171,171,262,0.347328244
0.87343,35,40.072,52,0.229384615
0.18033,12,66.545,67,0.006791045
0.87343,92,105.33,144,0.268541667
1,57,57,81,0.296296296
0.87343,133,152.27,304,0.499111842
1,36,36,75,0.52
1,47,47,100,0.53
1,68,68,83,0.180722892
0.87343,102,116.78,139,0.159856115
0.27118,13,47.938,136,0.647514706
0.42882,24,55.967,69,0.188884058
0.87343,32,36.637,90,0.592922222
0.87343,142,162.58,188,0.135212766
1,46,46,175,0.737142857
0.87343,35,40.072,100,0.59928
0.87343,147,168.3,476,0.646428571
0.87343,219,250.74,853,0.706049238
0.90741,97,106.9,212,0.495754717
0.71134,26,36.551,223,0.83609417
1,127,127,178,0.286516854
1,40,40,71,0.436619718
0.87343,34,38.927,70,0.4439
0.87343,29,33.203,2274,0.985398857
1,103,103,247,0.582995951
1,69,69,121,0.429752066
0.87343,52,59.536,175,0.659794286
0.46253,27,58.374,102,0.427705882
0.87343,107,122.51,340,0.639676471
1,107,107,160,0.33125
1,44,44,347,0.873198847
0.14855,7,47.122,63,0.252031746
0.38502,24,62.335,72,0.134236111
0.87343,159,182.04,430,0.576651163
1,54,54,81,0.333333333
0.87343,84,96.173,121,0.205181818
0.87343,32,36.637,62,0.409080645
1,49,49,97,0.494845361
0.16667,9,54,60,0.1
0.87343,29,33.203,111,0.700873874
0.27833,16,57.485,67,0.142014925
0.87343,120,137.39,638,0.784655172
0.87343,57,65.26,120,0.456166667
0.87343,31,35.492,254,0.860267717
1,61,61,136,0.551470588
0.14022,9,64.186,319,0.798789969
1,92,92,136,0.323529412
0.87343,123,140.82,301,0.532159468
0.45886,26,56.662,72,0.213027778
0.87343,119,136.25,218,0.375
0.27118,17,62.688,147,0.57355102
0.42882,26,60.631,58,0.045362069
1,45,45,136,0.669117647
0.87343,32,36.637,60,0.389383333
0.39468,27,68.409,65,0.052446154
0.87343,152,174.03,184,0.054184783
0.87343,44,50.376,90,0.440266667
1,37,37,122,0.696721311
0.4288,27,62.967,55,0.144854545
1,53,53,210,0.747619048
0.45886,26,56.662,52,0.089653846
0.87343,122,139.68,552,0.746956522
0.87343,64,73.275,186,0.606048387
1,121,121,621,0.805152979
0.87343,91,104.19,171,0.390701754
0.87343,30,34.348,362,0.905116022
1,38,38,93,0.591397849
0.21281,12,56.389,99,0.430414141
0.87343,233,266.77,970,0.724979381
0.93142,82,88.038,113,0.220902655
0.87343,34,38.927,72,0.459347222
1,39,39,75,0.48
0.87343,32,36.637,86,0.573988372
0.87343,144,164.87,398,0.585753769
0.87343,59,67.55,208,0.675240385
1,54,54,66,0.181818182
0.87343,77,88.159,375,0.764909333
0.87343,186,212.95,504,0.577480159
0.87343,40,45.797,133,0.655661654
0.27035,16,59.183,107,0.44688785
0.37849,23,60.768,120,0.4936
0.27118,10,36.875,52,0.290865385
0.87343,72,82.434,272,0.696933824
0.35261,21,59.556,202,0.705168317
0.45789,26,56.782,68,0.164970588
1,33,33,64,0.484375
1,40,40,94,0.574468085
1,29,29,213,0.863849765
1,36,36,70,0.485714286
0.87343,42,48.087,203,0.763118227
0.34955,21,60.077,102,0.411009804
0.87343,53,60.681,227,0.732682819
0.87343,110,125.94,498,0.747108434
0.27118,14,51.626,87,0.406597701
0.87343,48,54.956,230,0.76106087
0.87343,33,37.782,50,0.24436
0.87343,120,137.39,412,0.666529126
0.87343,74,84.724,207,0.590705314
0.87343,79,90.448,156,0.420205128
1,44,44,92,0.52173913
1,48,48,107,0.551401869
0.87343,147,168.3,462,0.635714286
0.39982,22,55.025,61,0.09795082
0.87343,72,82.434,213,0.612985915
0.87343,35,40.072,83,0.517204819
0.87343,94,107.62,339,0.682536873
1,40,40,261,0.846743295
0.29075,18,61.909,58,0.067396552
0.21123,13,61.544,93,0.338236559
0.87343,32,36.637,126,0.709230159
0.18033,10,55.455,56,0.009732143
0.38646,26,67.277,148,0.545425676
0.4086,23,56.29,71,0.207183099
0.21947,5,22.782,105,0.783028571
0.15187,8,52.678,58,0.091758621
0.87343,40,45.797,72,0.363930556
0.29455,17,57.714,76,0.240605263
1,43,43,84,0.488095238
0.46147,26,56.341,52,0.083480769
0.87343,70,80.144,129,0.378728682
1,39,39,73,0.465753425
0.87343,30,34.348,53,0.351924528
1,100,100,311,0.678456592
0.42882,25,58.299,178,0.672477528
1,81,81,193,0.580310881
0.87343,49,56.101,96,0.415614583
1,70,70,105,0.333333333
1,38,38,54,0.296296296
0.31441,24,76.335,60,0.27225
0.87343,369,422.47,1359,0.689131714
0.87343,87,99.608,221,0.549285068
0.49931,27,54.075,109,0.503899083
0.87343,43,49.231,78,0.368833333
0.87343,49,56.101,117,0.520504274
0.87343,64,73.275,146,0.498116438
0.39216,18,45.9,142,0.676760563
1,69,69,163,0.576687117
0.87343,93,106.48,207,0.485603865
0.90741,95,104.69,210,0.50147619
1,61,61,194,0.68556701
0.87343,32,36.637,51,0.281627451
1,68,68,210,0.676190476
1,29,29,75,0.613333333
1,88,88,137,0.357664234
0.87343,145,166.01,270,0.385148148
0.16667,6,36,88,0.590909091
0.87343,36,41.217,60,0.31305
0.29486,18,61.046,65,0.060830769
0.87343,77,88.159,151,0.416165563
0.27118,6,22.125,51,0.566176471
1,35,35,71,0.507042254
0.53758,27,50.225,116,0.567025862
0.27118,13,47.938,155,0.690722581
0.93142,68,73.007,68,0.073632353
